Id,Name,Category,Type,Class,Latitude,Longitude
528787,Hungarian Legation Chancery Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.909556,-77.0371991
2063127,Hurst Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.9367777,-77.0874781
530165,Hurst Home for the Blind,District of Columbia physical cultural and historic features,Cultural ,Building,38.9131671,-77.063033
530321,Hyde House,District of Columbia physical cultural and historic features,Cultural ,Building,38.9076116,-77.0585885
2457618,I-Care Child Development Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.9357,-76.9909
2457619,Ideal Child Care Development Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.9388,-77.0172
2457620,Immaculate Conception Convent,District of Columbia physical cultural and historic features,Cultural ,Building,38.9078,-77.0227
2457621,Immaculate Conception Rectory,District of Columbia physical cultural and historic features,Cultural ,Building,38.9077,-77.0226
529203,Immigration and Naturalization Service Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.9015006,-77.0174764
531031,Imperial Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.9037228,-77.0338657
2102561,Inabel Burns Lindsay Hall,District of Columbia physical cultural and historic features,Cultural ,Building,38.9225,-77.0216667
2457622,Inclusion Early Learning Child Development Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.8692,-76.9799
531392,Indian House ,District of Columbia physical cultural and historic features,Cultural ,Building,38.8934452,-77.0152541
531015,Indiana Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.8942785,-77.0208098
530243,Ingleside,District of Columbia physical cultural and historic features,Cultural ,Building,38.934,-77.0424771
2457623,Ingleside Presbyterian Retirement Home,District of Columbia physical cultural and historic features,Cultural ,Building,38.9601,-77.0612
530018,Inlet Gates,District of Columbia physical cultural and historic features,Cultural ,Building,38.8801121,-77.0405324
2082694,Institute of Diplomacy,District of Columbia physical cultural and historic features,Cultural ,Building,38.9075,-77.0708333
530246,Inter-American Defense Board Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.9240002,-77.0363658
2044591,Inter-American Development Bank Cultural Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.9001117,-77.0296989
2082695,Intercultural Center Auditorium,District of Columbia physical cultural and historic features,Cultural ,Building,38.9088889,-77.0738889
528797,Internal Revenue Service Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.8931675,-77.0296989
528925,International Communications Agency Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.8992784,-77.0416436
2002682,International Eastern Star Temple,District of Columbia physical cultural and historic features,Cultural ,Building,38.9123337,-77.0410881
530069,International Monetary Fund Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.9006673,-77.046366
1998888,International Spy Museum,District of Columbia physical cultural and historic features,Cultural ,Building,38.8970562,-77.0233098
529204,International Visitors Information Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.8934451,-77.0321989
528820,Interstate Commerce Commission Building ,District of Columbia physical cultural and historic features,Cultural ,Building,38.8928897,-77.0271988
2457624,Intown Play Group Child Development Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.908,-77.0584
2102562,Ira Aldridge Theatre,District of Columbia physical cultural and historic features,Cultural ,Building,38.9241667,-77.0211111
531934,Isaac Pierce House ,District of Columbia physical cultural and historic features,Cultural ,Building,38.8995562,-76.998587
2457625,Isaac Tenney House,District of Columbia physical cultural and historic features,Cultural ,Building,38.9083,-77.0597
2102563,Isabella Sojourner Truth Hall,District of Columbia physical cultural and historic features,Cultural ,Building,38.9222222,-77.0177778
2457626,Isle of Patmos Christian Learning Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.9228,-76.9894
2457627,Israel Baptist Church Child Development Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.9217,-76.9894
2457628,Issac Tiny Tots,District of Columbia physical cultural and historic features,Cultural ,Building,38.9118,-76.934
2102077,Ivory Towers,District of Columbia physical cultural and historic features,Cultural ,Building,38.8977778,-77.0508333
531311,J Edgar Hoover Federal Bureau of Investigation Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.8953896,-77.0246988
2457629,Jackie Robinson Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.864,-76.998
531358,Jackson Hall ,District of Columbia physical cultural and historic features,Cultural ,Building,38.8915008,-77.0158096
529150,Jackson Hotel ,District of Columbia physical cultural and historic features,Cultural ,Building,38.8920563,-77.0169208
530533,Jackson House ,District of Columbia physical cultural and historic features,Cultural ,Building,38.9051116,-77.0658109
2102078,Jacob Burns Library,District of Columbia physical cultural and historic features,Cultural ,Building,38.8986111,-77.0452778
2085530,Jacqueline Bouvier Kennedy Onassis Hall,District of Columbia physical cultural and historic features,Cultural ,Building,38.9003,-77.05
2457630,James G Blaine House,District of Columbia physical cultural and historic features,Cultural ,Building,38.9099,-77.0452
530127,James Hooe House,District of Columbia physical cultural and historic features,Cultural ,Building,38.9117782,-77.0496994
529400,James Madison Memorial Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.8867787,-77.0044204
2457632,Jeanne Jugan Residence Home,District of Columbia physical cultural and historic features,Cultural ,Building,38.9396,-77.0035
1998890,Jefferson Apartment Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.9006673,-77.0149763
528721,Jefferson Davis Residence,District of Columbia physical cultural and historic features,Cultural ,Building,38.9006673,-77.0408103
531631,Jefferson Place Gallery ,District of Columbia physical cultural and historic features,Cultural ,Building,38.9065005,-77.0421992
2457633,Jenkins Hill Child Development Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.8874,-77.0009
2457634,Jenny Waelder Hall Center Child Development Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.9502,-77.064
530325,Jeremiah Sullivan Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.9081671,-77.0691443
2457635,Jo Wilson Before and After Day Care Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.9028,-76.9966
2457636,Johenning Baptist Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.874373,-76.9670571
2457637,Johenning Child Development Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.8318,-76.9905
531546,John A Wilson Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.894834,-77.0316433
530770,John Adams Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.8881676,-77.0027538
2102564,John Burr Gymnasium,District of Columbia physical cultural and historic features,Cultural ,Building,38.9263889,-77.0225
530106,John Davidson House,District of Columbia physical cultural and historic features,Cultural ,Building,38.9067783,-77.0580329
530609,John F Kennedy Center for the Performing Arts,District of Columbia physical cultural and historic features,Cultural ,Building,38.8959451,-77.0555328
530312,John Hurley House,District of Columbia physical cultural and historic features,Cultural ,Building,38.9078893,-77.070811
529934,John Lutz House,District of Columbia physical cultural and historic features,Cultural ,Building,38.9065005,-77.0621997
530684,John Mason House ,District of Columbia physical cultural and historic features,Cultural ,Building,38.8973339,-77.0602552
